advertiser,brand,media_group,media,media_owner,dow,national_local,market,program,program_genre,daypart,property,flight_date,spend_usd,units
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Sunday,NATIONAL,TOTAL_US,MURDER AT THE DERBY,ENTERTAINMENT,Overnight,LIFE,2025-04-01,383.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Sunday,NATIONAL,TOTAL_US,MY AMISH DOUBLE LIFE,ENTERTAINMENT,Late Fringe,LIFE,2025-04-01,2294.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Sunday,NATIONAL,TOTAL_US,MY AMISH DOUBLE LIFE,ENTERTAINMENT,Overnight,LIFE,2025-04-01,850.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Tuesday,NATIONAL,TOTAL_US,100 DAY DREAM HOME,ENTERTAINMENT,Early News,HGTV,2025-04-01,6101.0,2.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Tuesday,NATIONAL,TOTAL_US,100 DAY DREAM HOME,ENTERTAINMENT,Prime Access,HGTV,2025-04-01,3615.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Tuesday,NATIONAL,TOTAL_US,CHOPPED,INFORMATIONAL,Prime Time,FOOD,2025-04-01,3787.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Tuesday,NATIONAL,TOTAL_US,CHOPPED,INFORMATIONAL,Overnight,FOOD,2025-04-01,1712.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Wednesday,NATIONAL,TOTAL_US,CASTLE IMPOSSIBLE,ENTERTAINMENT,Early News,HGTV,2025-04-01,2034.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Monday,NATIONAL,TOTAL_US,LIVE PD: POLICE PATROL,ENTERTAINMENT,Early Fringe,A&E,2025-05-01,1730.0,2.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Monday,NATIONAL,TOTAL_US,LIVE PD: POLICE PATROL,ENTERTAINMENT,Early News,A&E,2025-05-01,3458.0,2.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Monday,NATIONAL,TOTAL_US,LIVE PD: POLICE PATROL,ENTERTAINMENT,Prime Access,A&E,2025-05-01,2490.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Tuesday,NATIONAL,TOTAL_US,NEIGHBORHOOD WARS,ENTERTAINMENT,Early Fringe,A&E,2025-05-01,865.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Wednesday,NATIONAL,TOTAL_US,STADIUM LOCKUP,ENTERTAINMENT,Early Fringe,A&E,2025-05-01,5189.0,5.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Wednesday,NATIONAL,TOTAL_US,STADIUM LOCKUP,ENTERTAINMENT,Early News,A&E,2025-05-01,3459.0,3.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Wednesday,NATIONAL,TOTAL_US,STADIUM LOCKUP,ENTERTAINMENT,Prime Access,A&E,2025-05-01,2490.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Thursday,NATIONAL,TOTAL_US,FIRST 48,ENTERTAINMENT,Early Fringe,A&E,2025-05-01,865.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Thursday,NATIONAL,TOTAL_US,FIRST 48,ENTERTAINMENT,Prime Access,A&E,2025-05-01,2758.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Friday,NATIONAL,TOTAL_US,COURT CAM,ENTERTAINMENT,Early Fringe,A&E,2025-05-01,2595.0,3.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Friday,NATIONAL,TOTAL_US,FIRST 48,ENTERTAINMENT,Early Fringe,A&E,2025-05-01,865.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Friday,NATIONAL,TOTAL_US,FIRST 48,ENTERTAINMENT,Early News,A&E,2025-05-01,1729.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,LIVE FROM THE RED CARPET,ENTERTAINMENT,Prime Access,E!,2025-05-01,4071.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Monday,NATIONAL,TOTAL_US,MY LOTTERY DREAM HOME,ENTERTAINMENT,Early News,HGTV,2025-05-01,4175.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Tuesday,NATIONAL,TOTAL_US,100 DAY DREAM HOME,ENTERTAINMENT,Prime Access,HGTV,2025-05-01,3641.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Tuesday,NATIONAL,TOTAL_US,CHOPPED,INFORMATIONAL,Late News,FOOD,2025-05-01,1711.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Tuesday,NATIONAL,TOTAL_US,CHOPPED,INFORMATIONAL,Overnight,FOOD,2025-05-01,3252.0,2.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Tuesday,NATIONAL,TOTAL_US,NO DEMO RENO,ENTERTAINMENT,Early News,HGTV,2025-05-01,2088.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Wednesday,NATIONAL,TOTAL_US,GUY'S GROCERY GAMES,INFORMATIONAL,Late Fringe,FOOD,2025-05-01,6564.0,2.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Wednesday,NATIONAL,TOTAL_US,GUY'S GROCERY GAMES,INFORMATIONAL,Overnight,FOOD,2025-05-01,4020.0,2.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Wednesday,NATIONAL,TOTAL_US,LOVE IT OR LIST IT,INFORMATIONAL,Prime Access,HGTV,2025-05-01,3422.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Thursday,NATIONAL,TOTAL_US,BEAT BOBBY FLAY,ENTERTAINMENT,Prime Time,FOOD,2025-05-01,10830.0,2.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Thursday,NATIONAL,TOTAL_US,BEAT BOBBY FLAY,ENTERTAINMENT,Late Fringe,FOOD,2025-05-01,2188.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Thursday,NATIONAL,TOTAL_US,BEAT BOBBY FLAY,ENTERTAINMENT,Overnight,FOOD,2025-05-01,5360.0,3.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Friday,NATIONAL,TOTAL_US,MY LOTTERY DREAM HOME,ENTERTAINMENT,Early News,HGTV,2025-05-01,2088.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Saturday,NATIONAL,TOTAL_US,100 DAY DREAM HOME,ENTERTAINMENT,Early Fringe,HGTV,2025-05-01,2201.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Saturday,NATIONAL,TOTAL_US,100 DAY DREAM HOME,ENTERTAINMENT,Weekend Afternoon,HGTV,2025-05-01,2201.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Saturday,NATIONAL,TOTAL_US,BEACHFRONT BARGAIN HUNT,INFORMATIONAL,Early Fringe,HGTV,2025-05-01,2201.0,1.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Saturday,NATIONAL,TOTAL_US,BEACHFRONT BARGAIN HUNT,INFORMATIONAL,Weekend Afternoon,HGTV,2025-05-01,6602.0,2.0
Chomps,Chomps,Television,Cable TV,Warner Bros Discovery Inc,Sunday,NATIONAL,TOTAL_US,MARRIED TO REAL ESTATE,ENTERTAINMENT,Weekend Afternoon,HGTV,2025-05-01,6602.0,2.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Monday,NATIONAL,TOTAL_US,CLOSER,ENTERTAINMENT,Early Morning,LIFE,2025-07-01,221.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Monday,NATIONAL,TOTAL_US,LIVE PD: POLICE PATROL,ENTERTAINMENT,Early Fringe,A&E,2025-07-01,1010.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Monday,NATIONAL,TOTAL_US,LIVE PD: POLICE PATROL,ENTERTAINMENT,Early News,A&E,2025-07-01,2020.0,2.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Monday,NATIONAL,TOTAL_US,LIVE PD: POLICE PATROL,ENTERTAINMENT,Prime Access,A&E,2025-07-01,1722.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Monday,NATIONAL,TOTAL_US,STORAGE WARS TEXAS,ENTERTAINMENT,Early Morning,A&E,2025-07-01,1464.0,4.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Tuesday,NATIONAL,TOTAL_US,CASTLE,ENTERTAINMENT,Afternoon,LIFE,2025-07-01,794.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Tuesday,NATIONAL,TOTAL_US,CLOSER,ENTERTAINMENT,Morning,LIFE,2025-07-01,794.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Tuesday,NATIONAL,TOTAL_US,ROAD WARS,ENTERTAINMENT,Prime Access,A&E,2025-07-01,1722.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Tuesday,NATIONAL,TOTAL_US,STORAGE WARS TEXAS,ENTERTAINMENT,Early Morning,A&E,2025-07-01,1464.0,4.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Wednesday,NATIONAL,TOTAL_US,COURT CAM,ENTERTAINMENT,Early Fringe,A&E,2025-07-01,2020.0,2.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Wednesday,NATIONAL,TOTAL_US,MAJOR CRIMES,ENTERTAINMENT,Morning,LIFE,2025-07-01,794.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Wednesday,NATIONAL,TOTAL_US,STORAGE WARS TEXAS,ENTERTAINMENT,Early Morning,A&E,2025-07-01,1464.0,4.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Thursday,NATIONAL,TOTAL_US,CLOSER,ENTERTAINMENT,Early Morning,LIFE,2025-07-01,442.0,2.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Thursday,NATIONAL,TOTAL_US,FIRST 48,ENTERTAINMENT,Early Fringe,A&E,2025-07-01,1010.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Thursday,NATIONAL,TOTAL_US,FIRST 48,ENTERTAINMENT,Early News,A&E,2025-07-01,1010.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Thursday,NATIONAL,TOTAL_US,FIRST 48,ENTERTAINMENT,Prime Access,A&E,2025-07-01,1607.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Thursday,NATIONAL,TOTAL_US,STORAGE WARS TEXAS,ENTERTAINMENT,Early Morning,A&E,2025-07-01,1464.0,4.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Friday,NATIONAL,TOTAL_US,CLOSER,ENTERTAINMENT,Morning,LIFE,2025-07-01,794.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Friday,NATIONAL,TOTAL_US,FIRST 48,ENTERTAINMENT,Prime Access,A&E,2025-07-01,1607.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Friday,NATIONAL,TOTAL_US,LIE DETECTOR: TRUTH OR D,ENTERTAINMENT,Early Fringe,A&E,2025-07-01,1010.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Friday,NATIONAL,TOTAL_US,STORAGE WARS TEXAS,ENTERTAINMENT,Early Morning,A&E,2025-07-01,1098.0,3.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Saturday,NATIONAL,TOTAL_US,KIDNAPPED IN A SMALL TOW,ENTERTAINMENT,Prime Access,LIFE,2025-07-01,900.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Saturday,NATIONAL,TOTAL_US,WOMAN WITH THE RED LIPST,ENTERTAINMENT,Saturday Morning,LIFE,2025-07-01,689.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Sunday,NATIONAL,TOTAL_US,FAITH IN THE FLAMES,ENTERTAINMENT,Early Fringe,LIFE,2025-07-01,900.0,1.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Sunday,NATIONAL,TOTAL_US,LIVE PD: POLICE PATROL,ENTERTAINMENT,Early Fringe,A&E,2025-07-01,2082.0,3.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Sunday,NATIONAL,TOTAL_US,LIVE PD: POLICE PATROL,ENTERTAINMENT,Weekend Afternoon,A&E,2025-07-01,2082.0,3.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Sunday,NATIONAL,TOTAL_US,LIVE PD: REWIND,ENTERTAINMENT,Weekend Afternoon,A&E,2025-07-01,1388.0,2.0
Chomps,Chomps,Television,Cable TV,A&E TV Networks Inc,Sunday,NATIONAL,TOTAL_US,ZOMBIE HOUSE FLIPPING,ENTERTAINMENT,Sunday Morning,A&E,2025-07-01,976.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Monday,NATIONAL,TOTAL_US,BABY FIRST FAVORITE,KIDS,Afternoon,BABY,2025-07-01,57.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Monday,NATIONAL,TOTAL_US,BABYFIRST CLUB,KIDS,Early Fringe,BABY,2025-07-01,65.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Monday,NATIONAL,TOTAL_US,DEVELOPMENTAL PROGRAMS F,KIDS,Early Fringe,BABY,2025-07-01,195.0,3.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Monday,NATIONAL,TOTAL_US,DEVELOPMENTAL PROGRAMS F,KIDS,Overnight,BABY,2025-07-01,141.0,3.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Monday,NATIONAL,TOTAL_US,PLAYTIME WITH AL,KIDS,Morning,BABY,2025-07-01,171.0,3.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Tuesday,NATIONAL,TOTAL_US,ART & MUSIC,KIDS,Afternoon,BABY,2025-07-01,171.0,3.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Tuesday,NATIONAL,TOTAL_US,BABY FIRST BEDTIME,KIDS,Prime Time,BABY,2025-07-01,72.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Tuesday,NATIONAL,TOTAL_US,BABY FIRST FAVORITE,KIDS,Prime Time,BABY,2025-07-01,144.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Tuesday,NATIONAL,TOTAL_US,BABYFIRST AFTER HOURS,KIDS,Late Fringe,BABY,2025-07-01,69.0,3.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Tuesday,NATIONAL,TOTAL_US,BABYFIRST CLUB,KIDS,Early Fringe,BABY,2025-07-01,130.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Tuesday,NATIONAL,TOTAL_US,DEVELOPMENTAL PROGRAMS F,KIDS,Afternoon,BABY,2025-07-01,57.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Tuesday,NATIONAL,TOTAL_US,DEVELOPMENTAL PROGRAMS F,KIDS,Early Fringe,BABY,2025-07-01,130.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Tuesday,NATIONAL,TOTAL_US,EARLY BLOOMERS,KIDS,Early Morning,BABY,2025-07-01,47.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Tuesday,NATIONAL,TOTAL_US,MAMA AND ME: FUN TIME,KIDS,Afternoon,BABY,2025-07-01,171.0,3.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Tuesday,NATIONAL,TOTAL_US,MAMA AND ME: SING ALONG,KIDS,Afternoon,BABY,2025-07-01,114.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Wednesday,NATIONAL,TOTAL_US,BABYFIRST CLUB,KIDS,Early News,BABY,2025-07-01,65.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Wednesday,NATIONAL,TOTAL_US,DEVELOPMENTAL PROGRAMS F,KIDS,Overnight,BABY,2025-07-01,47.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Wednesday,NATIONAL,TOTAL_US,PLAYTIME WITH AL,KIDS,Prime Access,BABY,2025-07-01,144.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Thursday,NATIONAL,TOTAL_US,BABY FIRST BEDTIME,KIDS,Prime Time,BABY,2025-07-01,288.0,4.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Thursday,NATIONAL,TOTAL_US,BABY FIRST FAVORITE,KIDS,Afternoon,BABY,2025-07-01,171.0,3.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Thursday,NATIONAL,TOTAL_US,BABYFIRST CLUB,KIDS,Early Fringe,BABY,2025-07-01,195.0,3.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Thursday,NATIONAL,TOTAL_US,DEVELOPMENTAL PROGRAMS F,KIDS,Early Fringe,BABY,2025-07-01,65.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Thursday,NATIONAL,TOTAL_US,EARLY BLOOMERS,KIDS,Early Morning,BABY,2025-07-01,47.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Thursday,NATIONAL,TOTAL_US,PLAYTIME WITH AL,KIDS,Morning,BABY,2025-07-01,114.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Friday,NATIONAL,TOTAL_US,BABYFIRST AFTER HOURS,KIDS,Overnight,BABY,2025-07-01,47.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Friday,NATIONAL,TOTAL_US,BABYFIRST CLUB,KIDS,Early News,BABY,2025-07-01,65.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Friday,NATIONAL,TOTAL_US,BREAKFAST CLUB,ENTERTAINMENT,Morning,BABY,2025-07-01,285.0,5.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Friday,NATIONAL,TOTAL_US,EARLY BLOOMERS,KIDS,Early Morning,BABY,2025-07-01,47.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Friday,NATIONAL,TOTAL_US,PLAYTIME WITH AL,KIDS,Prime Access,BABY,2025-07-01,288.0,4.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Saturday,NATIONAL,TOTAL_US,BABY FIRST BEDTIME,KIDS,Prime Time,BABY,2025-07-01,144.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Saturday,NATIONAL,TOTAL_US,BABYFIRST AFTER HOURS,KIDS,Late Fringe,BABY,2025-07-01,46.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Saturday,NATIONAL,TOTAL_US,GOOGOO & GAAGAA,KIDS,Saturday Morning,BABY,2025-07-01,136.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Saturday,NATIONAL,TOTAL_US,MAMA AND ME: SING ALONG,KIDS,Prime Time,BABY,2025-07-01,144.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Saturday,NATIONAL,TOTAL_US,WORD PARTY,KIDS,Saturday Morning,BABY,2025-07-01,68.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Sunday,NATIONAL,TOTAL_US,BABYFIRST CLUB,KIDS,Early Fringe,BABY,2025-07-01,136.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Sunday,NATIONAL,TOTAL_US,BREAKFAST CLUB,ENTERTAINMENT,Sunday Morning,BABY,2025-07-01,204.0,3.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Sunday,NATIONAL,TOTAL_US,PLAYTIME WITH AL,KIDS,Prime Time,BABY,2025-07-01,216.0,3.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,5 CLUBS WITH GARY WILLIA,SPORTS,Early Morning,GOLF,2025-07-01,2139.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,5 CLUBS WITH GARY WILLIA,SPORTS,Morning,GOLF,2025-07-01,1147.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,CHAMPIONS TOUR,SPORTS,Late Fringe,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,GENESIS OPEN - FINAL RND,SPORTS,Early Fringe,GOLF,2025-07-01,1981.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,GOLF CENTRAL,SPORTS,Overnight,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,GOLF'S GREATEST ROUNDS,SPORTS,Early Fringe,GOLF,2025-07-01,1981.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,OPEN HIGHLIGHTS,SPORTS,Early Fringe,GOLF,2025-07-01,1981.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,PLAYING LESSONS,INFORMATIONAL,Overnight,GOLF,2025-07-01,16.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,BARRACUDA CHAMP-FINAL RD,SPORTS,Late Fringe,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,GOLF FIX,INFORMATIONAL,Overnight,GOLF,2025-07-01,16.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,GOLF'S GREATEST ROUNDS,SPORTS,Late Fringe,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,GOLFER'S GUIDE: PLAYING,SPORTS,Late Fringe,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,PGA TOUR CHAMPIONS LEARN,SPORTS,Overnight,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,REAL HOUSEWIVES OF O,ENTERTAINMENT,Afternoon,BRAV,2025-07-01,435.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,GOLF ACADEMY,SPORTS,Overnight,GOLF,2025-07-01,417.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,GOLF CENTRAL,SPORTS,Early Morning,GOLF,2025-07-01,2139.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,GOLF CENTRAL,SPORTS,Early Fringe,GOLF,2025-07-01,1981.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,LIVE FROM THE OPEN,SPORTS,Late Fringe,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,R&A HIGHLIGHTS,SPORTS,Early Fringe,GOLF,2025-07-01,1981.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,R&A HIGHLIGHTS,SPORTS,Late Fringe,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,R&A HIGHLIGHTS,SPORTS,Overnight,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,REAL HOUSEWIVES OF O,ENTERTAINMENT,Morning,BRAV,2025-07-01,435.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,REAL HOUSEWIVES OF SALT,ENTERTAINMENT,Morning,BRAV,2025-07-01,435.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,AIG WOMEN'S OPN-FRST RND,SPORTS,Overnight,GOLF,2025-07-01,376.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,AMUNDI EVIAN CHAMPIONSHI,SPORTS,Afternoon,GOLF,2025-07-01,1147.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,GOLF ACADEMY,SPORTS,Early Morning,GOLF,2025-07-01,2239.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,REAL HOUSEWIVES OF B,ENTERTAINMENT,Morning,BRAV,2025-07-01,435.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,CHAMPIONS TOUR,SPORTS,Overnight,GOLF,2025-07-01,204.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,LIVE FROM THE OPEN,SPORTS,Overnight,GOLF,2025-07-01,102.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,LPGA TOUR GOLF,SPORTS,Afternoon,GOLF,2025-07-01,1147.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,3M OPEN-THIRD ROUND,SPORTS,Overnight,GOLF,2025-07-01,757.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,CHAMPIONS TOUR,SPORTS,Late Fringe,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,CHAMPIONS TOUR,SPORTS,Overnight,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,GOLF FILMS,SPORTS,Saturday Morning,GOLF,2025-07-01,784.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,OPEN CHAMPIONSHIP-THRD R,SPORTS,Late Fringe,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,OPEN CHAMPIONSHIP-THRD R,SPORTS,Overnight,GOLF,2025-07-01,188.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,SENIOR OPEN CHMPNSHP-THI,SPORTS,Overnight,GOLF,2025-07-01,204.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,3M OPEN-THIRD ROUND,SPORTS,Sunday Morning,GOLF,2025-07-01,102.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,CHAMPIONS TOUR,SPORTS,Overnight,GOLF,2025-07-01,102.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,GOLF FILMS,SPORTS,Sunday Morning,GOLF,2025-07-01,784.0,2.0
